NSN,Course_Code,Faculty,Academic_Year,Term,Start_Date,End_Date,EFTS,Funding_Code,Completion_Status,Delivery_Mode
1000004069,COMP201,Science & Technology,2024,T1,2024-02-17,2024-06-11,0.125,S03,Failed,Online
1000004070,COMP301,Science & Technology,2024,T2,2024-07-08,2024-11-06,0.125,S03,Passed,Blended
1000004071,BUS101,Business & Economics,2024,T1,2024-02-23,2024-06-11,0.125,S03,Failed,Online
1000004071,DATA201,Science & Technology,2024,T1,2024-02-19,2024-06-12,0.125,S03,Passed,Blended
1000004071,NURS101,Health Sciences,2024,T2,2024-07-08,2024-11-10,0.25,S09,Passed,Blended
1000004072,COMP201,Science & Technology,2024,T1,2024-02-17,2024-06-13,0.125,S03,In Progress,Blended
1000004073,MBA501,Business & Economics,2024,T2,2024-07-08,2024-11-08,0.25,S13,Passed,On-campus
1000004073,BUS301,Business & Economics,2024,T3,2024-11-09,2024-12-22,0.125,S02,Withdrew,On-campus
1000004074,MIDW101,Health Sciences,2024,FY,2024-02-18,2024-11-10,0.25,S02,In Progress,On-campus
1000004075,COMP301,Science & Technology,2024,T3,2024-11-11,2024-12-22,0.125,S02,Passed,Online
1000004075,NURS101,Health Sciences,2024,T2,2024-07-06,2024-11-05,0.25,S03,Passed,Online
1000004076,STAT101,Science & Technology,2024,T1,2024-02-17,2024-06-11,0.125,S02,Passed,On-campus
1000004076,MIDW101,Health Sciences,2024,T2,2024-07-10,2024-11-08,0.25,S09,In Progress,Blended
1000004076,EDUC301,Education,2024,FY,2024-02-17,2024-11-07,0.125,S03,Passed,On-campus
1000004076,NURS101,Health Sciences,2024,T1,2024-02-22,2024-06-12,0.25,S02,Failed,On-campus
1000004077,BUS101,Business & Economics,2024,T2,2024-07-10,2024-11-07,0.125,S02,In Progress,Blended
1000004077,FDTN002,Foundation Studies,2024,T3,2024-11-08,2024-12-23,0.125,S02,Passed,On-campus
1000004078,PHAR301,Health Sciences,2024,T2,2024-07-11,2024-11-05,0.125,S03,Passed,Online
1000004078,MBA501,Business & Economics,2024,T2,2024-07-05,2024-11-06,0.25,S13,Passed,On-campus
1000004079,STAT101,Science & Technology,2024,T2,2024-07-08,2024-11-09,0.125,S03,In Progress,Blended
1000004079,COMP101,Science & Technology,2024,T1,2024-02-20,2024-06-16,0.125,S03,Withdrew,Blended
1000004079,PHAR301,Health Sciences,2024,T3,2024-11-09,2024-12-17,0.125,S03,Passed,Online
1000004080,TEAC401,Education,2024,T2,2024-07-07,2024-11-05,0.25,S05,In Progress,Blended
1000004080,COMP301,Science & Technology,2024,T2,2024-07-11,2024-11-10,0.125,S02,Passed,On-campus
1000004081,NURS101,Health Sciences,2024,T2,2024-07-06,2024-11-10,0.25,S03,Withdrew,On-campus
1000004081,PSYC101,Arts & Social Sciences,2024,FY,2024-02-20,2024-11-05,0.125,S02,In Progress,On-campus
1000004082,TEAC401,Education,2024,T2,2024-07-05,2024-11-06,0.25,S05,Passed,On-campus
1000004082,BUS201,Business & Economics,2024,T1,2024-02-22,2024-06-17,0.125,S03,In Progress,Online
1000004082,MIDW101,Health Sciences,2024,T1,2024-02-17,2024-06-15,0.25,S09,Passed,Online
1000004082,PHAR301,Health Sciences,2024,T1,2024-02-22,2024-06-15,0.125,S02,Passed,Blended
1000004083,TEAC401,Education,2024,T2,2024-07-05,2024-11-10,0.25,S03,Passed,Blended
1000004083,HIST201,Arts & Social Sciences,2024,FY,2024-02-19,2024-11-08,0.125,S02,Passed,Online
1000004084,ENGI301,Science & Technology,2024,T3,2024-11-13,2024-12-22,0.25,S03,Passed,On-campus
1000004085,DATA201,Science & Technology,2024,T1,2024-02-19,2024-06-13,0.125,S02,Withdrew,On-campus
1000004086,BUS101,Business & Economics,2024,FY,2024-02-19,2024-11-06,0.125,S03,Passed,Online
1000004086,COMP101,Science & Technology,2024,T2,2024-07-11,2024-11-07,0.125,S03,Passed,On-campus
1000004086,BUS301,Business & Economics,2024,T2,2024-07-10,2024-11-10,0.125,S02,Passed,On-campus
1000004086,SOCI101,Arts & Social Sciences,2024,FY,2024-02-21,2024-11-05,0.125,S03,Passed,On-campus
1000004087,NURS101,Health Sciences,2024,T1,2024-02-21,2024-06-12,0.25,S09,Passed,On-campus
1000004087,PHAR301,Health Sciences,2024,T1,2024-02-23,2024-06-15,0.125,S03,Passed,On-campus
1000004088,ECON201,Business & Economics,2024,T2,2024-07-05,2024-11-10,0.125,S02,In Progress,On-campus
1000004088,BUS301,Business & Economics,2024,T1,2024-02-22,2024-06-12,0.125,S02,Failed,Blended
1000004089,BUS301,Business & Economics,2024,T2,2024-07-06,2024-11-11,0.125,S03,In Progress,Blended
1000004089,EDUC101,Education,2024,T1,2024-02-21,2024-06-11,0.125,S03,Passed,On-campus
1000004090,HLTH201,Health Sciences,2024,T1,2024-02-21,2024-06-17,0.125,S03,Passed,On-campus
1000004090,STAT101,Science & Technology,2024,T2,2024-07-09,2024-11-10,0.125,S02,Passed,Blended
1000004090,FDTN002,Foundation Studies,2024,FY,2024-02-21,2024-11-09,0.125,S12,Passed,On-campus
1000004091,HLTH201,Health Sciences,2024,T2,2024-07-08,2024-11-08,0.125,S03,Passed,Online
1000004091,PHAR301,Health Sciences,2024,T1,2024-02-19,2024-06-12,0.125,S02,Passed,Blended
1000004092,ENGI301,Science & Technology,2024,FY,2024-02-20,2024-11-10,0.25,S13,Passed,On-campus
1000004092,STAT101,Science & Technology,2024,T1,2024-02-20,2024-06-14,0.125,S03,Passed,Blended
1000004092,ECON201,Business & Economics,2024,T3,2024-11-08,2024-12-17,0.125,S02,Failed,On-campus
1000004092,TEAC401,Education,2024,T1,2024-02-18,2024-06-11,0.25,S02,Withdrew,Blended
1000004093,BUS101,Business & Economics,2024,T2,2024-07-07,2024-11-05,0.125,S03,Withdrew,Blended
1000004093,MBA501,Business & Economics,2024,T1,2024-02-18,2024-06-15,0.25,S03,In Progress,On-campus
1000004094,TEAC401,Education,2024,T2,2024-07-07,2024-11-06,0.25,S05,In Progress,On-campus
1000004095,PSYC101,Arts & Social Sciences,2024,T1,2024-02-19,2024-06-16,0.125,S02,In Progress,Online
1000004095,MBA501,Business & Economics,2024,T2,2024-07-09,2024-11-07,0.25,S13,Passed,On-campus
1000004096,TEAC401,Education,2024,T2,2024-07-10,2024-11-11,0.25,S03,Passed,Online
1000004096,COMP301,Science & Technology,2024,T2,2024-07-07,2024-11-10,0.125,S03,Passed,On-campus
1000004097,FDTN002,Foundation Studies,2024,T2,2024-07-07,2024-11-11,0.125,S12,Passed,On-campus
1000004097,PHAR301,Health Sciences,2024,FY,2024-02-20,2024-11-10,0.125,S02,Passed,Blended
1000004098,HIST201,Arts & Social Sciences,2024,T2,2024-07-11,2024-11-05,0.125,S02,Passed,On-campus
1000004098,SOCI101,Arts & Social Sciences,2024,T2,2024-07-09,2024-11-08,0.125,S02,Failed,Blended
1000004099,HLTH201,Health Sciences,2024,T1,2024-02-22,2024-06-13,0.125,S02,In Progress,On-campus
1000004100,COMP301,Science & Technology,2024,T1,2024-02-19,2024-06-12,0.125,S03,Passed,Online
1000004100,FDTN001,Foundation Studies,2024,T1,2024-02-19,2024-06-17,0.25,S12,Passed,Blended
1000004100,DATA201,Science & Technology,2024,T1,2024-02-19,2024-06-16,0.125,S03,Failed,On-campus
1000004100,NURS101,Health Sciences,2024,FY,2024-02-19,2024-11-05,0.25,S09,Passed,Online
1000004101,EDUC101,Education,2024,T1,2024-02-17,2024-06-12,0.125,S03,Passed,Blended
1000004101,MAOR101,Arts & Social Sciences,2024,T2,2024-07-06,2024-11-10,0.125,S03,Withdrew,Online
1000004102,EDUC101,Education,2024,T1,2024-02-22,2024-06-11,0.125,S02,In Progress,Online
1000004103,BUS101,Business & Economics,2024,T3,2024-11-10,2024-12-23,0.125,S02,Passed,On-campus
1000004103,FDTN001,Foundation Studies,2024,T2,2024-07-05,2024-11-06,0.25,S12,Passed,On-campus
1000004104,COMP201,Science & Technology,2024,T1,2024-02-22,2024-06-11,0.125,S03,Passed,On-campus
1000004105,BUS301,Business & Economics,2024,T1,2024-02-20,2024-06-15,0.125,S03,Passed,Online
1000004105,FDTN001,Foundation Studies,2024,T2,2024-07-06,2024-11-08,0.25,S02,Passed,On-campus
1000004105,BUS201,Business & Economics,2024,T1,2024-02-18,2024-06-15,0.125,S02,Passed,On-campus
1000004106,COMP201,Science & Technology,2024,T2,2024-07-07,2024-11-10,0.125,S03,Passed,On-campus
1000004106,BUS201,Business & Economics,2024,FY,2024-02-17,2024-11-08,0.125,S03,Passed,On-campus
1000004106,TEAC401,Education,2024,T3,2024-11-13,2024-12-17,0.25,S02,Passed,On-campus
1000004107,COMP301,Science & Technology,2024,T1,2024-02-23,2024-06-16,0.125,S02,Passed,Online
1000004108,COMP101,Science & Technology,2024,T2,2024-07-11,2024-11-08,0.125,S03,Passed,Blended
1000004109,ENGL101,Arts & Social Sciences,2024,T2,2024-07-07,2024-11-06,0.125,S03,In Progress,Online
1000004109,TEAC401,Education,2024,T3,2024-11-10,2024-12-18,0.25,S03,Withdrew,On-campus
1000004110,EDUC101,Education,2024,T2,2024-07-07,2024-11-09,0.125,S03,Withdrew,On-campus
1000004110,ENGL101,Arts & Social Sciences,2024,T1,2024-02-22,2024-06-16,0.125,S03,Passed,On-campus
1000004111,ECON201,Business & Economics,2024,T2,2024-07-05,2024-11-07,0.125,S02,Passed,On-campus
1000004111,DATA201,Science & Technology,2024,T1,2024-02-21,2024-06-12,0.125,S03,Passed,Online
1000004111,MBA501,Business & Economics,2024,T1,2024-02-19,2024-06-16,0.25,S03,Withdrew,On-campus
1000004112,FDTN002,Foundation Studies,2024,T2,2024-07-06,2024-11-07,0.125,S02,Passed,On-campus
1000004112,BUS101,Business & Economics,2024,T3,2024-11-14,2024-12-20,0.125,S02,Passed,On-campus
1000004112,MAOR101,Arts & Social Sciences,2024,T2,2024-07-11,2024-11-08,0.125,S05,Passed,On-campus
1000004113,MBA501,Business & Economics,2024,T1,2024-02-22,2024-06-17,0.25,S13,Passed,On-campus
1000004113,SOCI101,Arts & Social Sciences,2024,T2,2024-07-10,2024-11-11,0.125,S03,Passed,Online
1000004114,PSYC101,Arts & Social Sciences,2024,T2,2024-07-09,2024-11-10,0.125,S02,Passed,On-campus
1000004114,BUS101,Business & Economics,2024,T2,2024-07-08,2024-11-06,0.125,S03,Failed,Online
1000004114,MIDW101,Health Sciences,2024,T3,2024-11-14,2024-12-21,0.25,S09,Passed,Blended
1000004115,EDUC101,Education,2024,T1,2024-02-23,2024-06-13,0.125,S05,Passed,Blended
1000004115,ENGL101,Arts & Social Sciences,2024,T1,2024-02-23,2024-06-17,0.125,S02,Passed,On-campus
1000004115,ACCT101,Business & Economics,2024,T1,2024-02-17,2024-01-28,0.125,S03,Passed,Blended
1000004116,BUS301,Business & Economics,2024,T2,2024-07-10,2024-11-07,0.125,S02,Passed,Blended
1000004117,COMP201,Science & Technology,2024,FY,2024-02-20,2024-11-11,0.125,S02,Passed,Online
1000004118,NURS101,Health Sciences,2024,T1,2024-02-19,2024-06-16,0.25,S09,Failed,On-campus
1000004118,BUS301,Business & Economics,2024,T1,2024-02-22,2024-06-14,0.125,S02,Passed,On-campus
1000004119,FDTN001,Foundation Studies,2024,T1,2024-02-18,2024-06-11,0.25,S05,Passed,Blended
1000004119,ACCT101,Business & Economics,2024,FY,2024-02-20,2024-11-09,0.125,S02,Passed,On-campus
1000004119,MIDW101,Health Sciences,2024,T2,2024-07-05,2024-11-11,0.25,S02,In Progress,Blended
1000004120,MBA501,Business & Economics,2024,T1,2024-02-18,2024-06-14,0.25,S02,Passed,On-campus
1000004120,PHAR301,Health Sciences,2024,T3,2024-11-14,2024-12-19,0.125,S03,Passed,On-campus
1000004120,COMP101,Science & Technology,2024,T2,2024-07-07,2024-11-08,0.125,S03,Passed,Online
1000004121,PHAR301,Health Sciences,2024,T1,2024-02-18,2024-06-13,0.125,S02,In Progress,On-campus
1000004122,EDUC101,Education,2024,T1,2024-02-17,2024-06-12,0.125,S02,In Progress,On-campus
1000004122,STAT101,Science & Technology,2024,T2,2024-07-10,2024-11-06,0.125,S03,Withdrew,Blended
1000004122,HLTH201,Health Sciences,2024,T1,2024-02-17,2024-06-15,0.125,S03,Passed,On-campus
1000004123,COMP301,Science & Technology,2024,T2,2024-07-05,2024-11-10,0.125,S02,Passed,Online
1000004123,MBA501,Business & Economics,2024,FY,2024-02-19,2024-11-06,0.25,S03,Passed,On-campus
1000004123,EDUC301,Education,2024,T1,2024-02-20,2024-06-16,0.125,S05,Passed,Blended
1000004123,SOCI101,Arts & Social Sciences,2024,T3,2024-11-12,2024-12-21,0.125,S03,Passed,On-campus
1000004124,BUS101,Business & Economics,2024,T1,2024-02-20,2024-06-17,0.125,S03,Withdrew,On-campus
1000004124,FDTN001,Foundation Studies,2024,T1,2024-02-21,2024-06-16,0.25,S12,Passed,Blended
1000004124,MIDW101,Health Sciences,2024,T2,2024-07-08,2024-11-08,0.25,S02,Passed,On-campus
1000004125,FDTN001,Foundation Studies,2024,T1,2024-02-17,2024-06-14,0.25,S02,Passed,On-campus
1000004125,MBA501,Business & Economics,2024,T1,2024-02-17,2024-06-12,0.25,S03,Passed,On-campus
1000004126,HLTH201,Health Sciences,2024,T2,2024-07-05,2024-11-09,0.125,S02,Passed,Blended
1000004126,BUS301,Business & Economics,2024,T1,2024-02-21,2024-06-12,0.125,S03,In Progress,Online
1000004126,BUS201,Business & Economics,2024,T2,2024-07-05,2024-11-06,0.125,S03,Withdrew,Blended
1000004126,EDUC301,Education,2024,FY,2024-02-21,2024-11-10,0.125,S05,Passed,Online
1000004127,COMP201,Science & Technology,2024,T2,2024-07-06,2024-11-11,0.125,S03,Passed,On-campus
1000004127,HIST201,Arts & Social Sciences,2024,T2,2024-07-07,2024-11-11,0.125,S02,Passed,On-campus
1000004127,COMP101,Science & Technology,2024,T1,2024-02-21,2024-06-11,0.125,S03,In Progress,On-campus
1000004128,COMP201,Science & Technology,2024,T2,2024-07-08,2024-11-10,0.125,S03,Withdrew,On-campus
1000004128,BUS301,Business & Economics,2024,T2,2024-07-09,2024-11-06,0.125,S02,Passed,Blended
1000004128,STAT101,Science & Technology,2024,T2,2024-07-06,2024-11-07,0.125,S02,Failed,On-campus
1000004128,EDUC301,Education,2024,T2,2024-07-05,2024-11-09,0.125,S03,Passed,On-campus
1000004129,ACCT101,Business & Economics,2024,T2,2024-07-08,2024-11-11,0.125,S02,Withdrew,Online
1000004129,SOCI101,Arts & Social Sciences,2024,T2,2024-07-08,2024-11-08,0.125,S03,Passed,Online
1000004129,FDTN001,Foundation Studies,2024,T2,2024-07-08,2024-11-09,0.25,S02,Passed,On-campus
1000004130,ACCT101,Business & Economics,2024,T1,2024-02-17,2024-06-16,0.125,S02,In Progress,On-campus
1000004130,EDUC301,Education,2024,T3,2024-11-08,2024-12-19,0.125,S03,Passed,Online
1000004131,MBA501,Business & Economics,2024,T1,2024-02-22,2024-06-14,0.25,S03,Passed,On-campus
1000004131,NURS101,Health Sciences,2024,FY,2024-02-21,2024-11-05,0.25,S02,Passed,On-campus
1000004131,TEAC401,Education,2024,T1,2024-02-22,2024-06-12,0.25,S03,In Progress,Blended
1000004132,BUS301,Business & Economics,2024,T1,2024-02-18,2024-06-17,0.125,S03,Passed,On-campus
1000004132,BUS201,Business & Economics,2024,T2,2024-07-11,2024-11-10,0.125,S03,Passed,Online
1000004132,HLTH201,Health Sciences,2024,T3,2024-11-08,2024-12-19,0.125,S09,Passed,On-campus
1000004133,ECON201,Business & Economics,2024,T2,2024-07-06,2024-11-11,0.125,S02,Passed,Blended
1000004134,BUS101,Business & Economics,2024,T1,2024-02-20,2024-06-11,0.125,S02,Passed,Online
1000004134,DATA201,Science & Technology,2024,T3,2024-11-12,2024-12-23,0.125,S02,Passed,On-campus
1000004135,PSYC101,Arts & Social Sciences,2024,T3,2024-11-08,2024-12-20,0.125,S03,Passed,On-campus
1000004135,MAOR101,Arts & Social Sciences,2024,T2,2024-07-05,2024-11-09,0.125,S02,Passed,On-campus
1000004136,COMP101,Science & Technology,2024,FY,2024-02-19,2024-11-10,0.125,S02,Withdrew,Online
1000004136,EDUC301,Education,2024,T1,2024-02-18,2024-06-16,0.125,S02,Withdrew,On-campus
1000004137,ENGL101,Arts & Social Sciences,2024,FY,2024-02-21,2024-11-07,0.125,S03,Passed,Blended
1000004137,NURS101,Health Sciences,2024,T1,2024-02-18,2024-06-15,0.25,S09,Withdrew,On-campus
1000004138,FDTN001,Foundation Studies,2024,T2,2024-07-05,2024-11-05,0.25,S12,Failed,Blended
1000004138,MAOR101,Arts & Social Sciences,2024,T1,2024-02-21,2024-06-13,0.125,S03,Passed,Blended
1000004139,EDUC301,Education,2024,T3,2024-11-14,2024-12-18,0.125,S02,Passed,On-campus
1000004140,PSYC101,Arts & Social Sciences,2024,FY,2024-02-21,2024-11-09,0.125,S03,Passed,On-campus
1000004141,PHAR301,Health Sciences,2024,T1,2024-02-18,2024-06-11,0.125,S03,Passed,Online
1000004142,MAOR101,Arts & Social Sciences,2024,T2,2024-07-05,2024-11-06,0.125,S02,Failed,Online
1000004142,BUS301,Business & Economics,2024,T2,2024-07-05,2024-11-11,0.125,S03,Withdrew,On-campus
1000004143,HLTH201,Health Sciences,2024,FY,2024-02-19,2024-11-06,0.125,S02,In Progress,Online
1000004143,BUS301,Business & Economics,2024,T2,2024-07-05,2024-11-11,0.125,S03,Passed,On-campus
1000004143,SOCI101,Arts & Social Sciences,2024,T3,2024-11-13,2024-12-23,0.125,S03,Passed,On-campus
1000004144,BUS301,Business & Economics,2024,T2,2024-07-10,2024-11-11,0.125,S02,Passed,On-campus
1000004144,COMP201,Science & Technology,2024,T2,2024-07-09,2024-11-05,0.125,S02,Withdrew,On-campus
1000004144,BUS201,Business & Economics,2024,FY,2024-02-23,2024-11-09,0.125,S03,Failed,On-campus
1000004145,FDTN002,Foundation Studies,2024,T2,2024-07-11,2024-11-11,0.125,S12,In Progress,Blended
1000004145,FDTN001,Foundation Studies,2024,T2,2024-07-06,2024-11-10,0.25,S02,Failed,Blended
1000004145,ENGL101,Arts & Social Sciences,2024,T2,2024-07-10,2024-11-08,0.125,S02,Passed,On-campus
1000004146,DATA201,Science & Technology,2024,T2,2024-07-10,2024-11-06,0.125,S02,Withdrew,Blended
1000004146,STAT101,Science & Technology,2024,FY,2024-02-22,2024-11-07,0.125,S02,Passed,Online
1000004146,NURS101,Health Sciences,2024,T1,2024-02-23,2024-06-17,0.25,S03,Withdrew,Online
1000004147,STAT101,Science & Technology,2024,T2,2024-07-08,2024-11-11,0.125,S02,Failed,Online
1000004147,HIST201,Arts & Social Sciences,2024,T2,2024-07-08,2024-11-05,0.125,S02,Withdrew,On-campus
1000004147,FDTN001,Foundation Studies,2024,T1,2024-02-18,2024-06-15,0.25,S05,Passed,Online
1000004147,PHAR301,Health Sciences,2024,T2,2024-07-05,2024-11-10,0.125,S03,Withdrew,Online
1000004148,SOCI101,Arts & Social Sciences,2024,FY,2024-02-20,2024-11-09,0.125,S02,In Progress,Blended
1000004148,FDTN002,Foundation Studies,2024,T2,2024-07-05,2024-11-10,0.125,S02,Passed,On-campus
1000004148,COMP201,Science & Technology,2024,T1,2024-02-18,2024-06-12,0.125,S02,Passed,Online
1000004149,NURS101,Health Sciences,2024,T2,2024-07-06,2024-11-06,0.25,S03,Passed,On-campus
1000004150,EDUC301,Education,2024,T2,2024-07-07,2024-11-09,0.125,S03,In Progress,On-campus
1000004150,BUS101,Business & Economics,2024,T1,2024-02-18,2024-06-15,0.125,S02,Passed,Blended
1000004150,PSYC101,Arts & Social Sciences,2024,T1,2024-02-17,2024-06-12,0.125,S03,In Progress,Blended
1000004151,EDUC301,Education,2024,T2,2024-07-07,2024-11-05,0.125,S02,Passed,Blended
1000004151,STAT101,Science & Technology,2024,T1,2024-02-20,2024-06-12,0.125,S02,Passed,On-campus
1000004152,HLTH201,Health Sciences,2024,FY,2024-02-19,2024-11-07,0.125,S03,In Progress,Online
1000004152,PSYC101,Arts & Social Sciences,2024,T2,2024-07-11,2024-11-08,0.125,S03,Withdrew,On-campus
1000004153,MBA501,Business & Economics,2024,T2,2024-07-09,2024-11-08,0.25,S02,Passed,On-campus
1000004153,HLTH201,Health Sciences,2024,FY,2024-02-22,2024-11-09,0.125,S03,In Progress,Online
1000004153,MIDW101,Health Sciences,2024,T2,2024-07-11,2024-11-07,0.25,S09,Passed,On-campus
1000004154,FDTN001,Foundation Studies,2024,T1,2024-02-23,2024-06-14,0.25,S05,Passed,On-campus
1000004154,ENGI301,Science & Technology,2024,T1,2024-02-22,2024-06-12,0.25,S13,Passed,Blended
1000004154,ECON201,Business & Economics,2024,T1,2024-02-23,2024-06-17,0.125,S03,Passed,Blended
1000004155,SOCI101,Arts & Social Sciences,2024,T2,2024-07-09,2024-11-07,0.125,S02,Passed,Online
1000004155,BUS101,Business & Economics,2024,T2,2024-07-06,2024-11-08,0.125,S03,Withdrew,On-campus
1000004155,MBA501,Business & Economics,2024,T2,2024-07-08,2024-11-10,0.25,S02,Failed,Online
1000004156,MIDW101,Health Sciences,2024,T2,2024-07-09,2024-11-07,0.25,S02,In Progress,On-campus
1000004156,EDUC101,Education,2024,FY,2024-02-22,2024-11-11,0.125,S02,Passed,Online
1000004157,DATA201,Science & Technology,2024,T2,2024-07-09,2024-11-08,0.125,S02,Withdrew,On-campus
1000004157,COMP201,Science & Technology,2024,T2,2024-07-08,2024-11-06,0.125,S03,Withdrew,Online
1000004158,NURS101,Health Sciences,2024,T1,2024-02-20,2024-06-16,0.25,S02,Passed,On-campus
1000004158,SOCI101,Arts & Social Sciences,2024,T2,2024-07-05,2024-11-09,0.125,S03,In Progress,Online
1000004159,TEAC401,Education,2024,T2,2024-07-10,2024-11-10,0.25,S03,Passed,On-campus
1000004159,BUS201,Business & Economics,2024,FY,2024-02-19,2024-11-08,0.125,S03,In Progress,Online
1000004159,HIST201,Arts & Social Sciences,2024,FY,2024-02-17,2024-11-08,0.125,S03,Passed,On-campus
1000004160,COMP201,Science & Technology,2024,T1,2024-02-17,2024-06-11,0.125,S02,Passed,Blended
1000004160,ECON201,Business & Economics,2024,T2,2024-07-08,2024-11-08,0.125,S02,Passed,On-campus
1000004160,ACCT101,Business & Economics,2024,T2,2024-07-08,2024-11-11,0.125,S03,Withdrew,Blended
1000004161,STAT101,Science & Technology,2024,FY,2024-02-20,2024-11-10,0.125,S02,Passed,Online
1000004161,EDUC301,Education,2024,T1,2024-02-21,2024-06-12,0.125,S03,Withdrew,Online
1000004162,BUS301,Business & Economics,2024,FY,2024-02-19,2024-11-05,0.125,S03,Passed,Online
1000004163,DATA201,Science & Technology,2024,T1,2024-02-20,2024-06-15,0.125,S02,Passed,Online
1000004163,BUS301,Business & Economics,2024,T2,2024-07-05,2024-11-11,0.125,S03,Passed,Online
1000004164,COMP101,Science & Technology,2024,T3,2024-11-08,2024-12-19,0.125,S03,Withdrew,Online
1000004164,STAT101,Science & Technology,2024,T1,2024-02-18,2024-06-15,0.125,S02,Passed,Online
1000004164,ENGI301,Science & Technology,2024,T1,2024-02-17,2024-06-15,0.25,S03,Passed,Online
